text;labels
Primeiro cortaram nos FP, mas eu nao era FP, depois foram os pensionistas, mas eu nao era pensionista. Depois foram os viúvos, mas...;1
RT @Joaogalamba: É oficial: o objectivo é mesmo desmantelar o país.;1
RT @madalenaxavier: Penso demasiado e acabo por perder oportunidades;1
@ruithealmighty Por isso é que deste rt?;0
Bom tarde (RΔP)ΔZ;0
@RayaneKethlen  ta bom Eheh ela esta sempre a olhar porra;0
Gostei de um vídeo @YouTube de @thengamer10 http://t.co/EDjgACEvSD GTA V - TUNANDO A CAMINHONETE DO TREVOR!! Xbox 360 [PT-BR];0
quero mt fzr anos, mas ainda falta tantoooo :(;1
e depois há os q só de carrinho RT @cjmata: ha gajos c muita sorte;1
@CatariinaDiias curto bue de ver o cabelo as cores é mesmo lindo;1
Mostra la esse sorriso antes de te deitares 😁 http://t.co/iwcDQGkBDw;1
A minha velhota! http://t.co/kxB2AUsozi;1
"""há dias assim""";1
RT @duusales: #QuandoEraPuto pensava que a drogaria era um sítio onde se vendia droga;1
"Acronimo Pimentel
BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/FfqAz4hZVt https://t.co/4DbFvAZw6F";1
RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl;0
@maff_confusa pois é ahah;1
por causa de uma certa pessoa que ficou com os meus phones, não posso ouvir musica na aula;0
Aquele filme foi demasiado perfeito para eu aguentar;0
queria ir ter com ela, para a ver mas não posso -.-;1
Ainda não tinha falado. #Mandela RT @TSFRadio: Mandela: Nome do antigo líder mencionado em mais de 3,5 milhões de 'tweets';0
@BastaBastos não ias, porque se te contentasses com pouco não ias ser tu :);0
"#Minas vai dobrar oferta de trabalho e estudo nos #presídios do Estado
https://t.co/CC6gpVFTCX";0
RT @Nelson_Andradee: Este Redfoo tem mais fatos do que eu tenho amigos f-se #MTVEMA;1
"""@SICNoticias:Jornal de Angola ataca de novo ""elites portuguesas ignorantes e corruptas"" http://t.co/WzNSbkEkFL"" qual é a reacção das ditas?";1
@CesIsAwesome naaaaaaa, esse so para aqui à 1h30/2h ahah;1
Em baixa, Luis Fabiano leva banho de água mineral no aniversário;0
A ver muito fumo na aula de análise matemática 😢😢;1
@frikibrites e mais uma vez obrigada pela ficha! Foste uma querida!;0
"@a_rovs ai que simpática &lt;3";0
Ah e a pull, da baixa ta BUÉ gira #lt;0
e eu dou boés mm :c até te vais fartar;0
Onde anda o @almaradona? Vão acontecer coisas importantes na próxima hora e ele nao está a prestar atenção;0
Este Ruben Micael é tão fraco. E o Adrien em casa...;1
RT @Zayla_b: @yellow_b0y titanic é mesmo para chorar baba e ranho;1
Ai vida de merda que tenho;1
Quatro homens são presos por  tráfico de drogas em Janaúba #G1 https://t.co/1ZDcQY1HkU;0
O estado das coisas é estado do estado de muita gente.;1
@fasduart @ruimsilva Já fui porque tu quiseste. Eu e o outro = nada, por isso... tu é que sabes! Tu é que perdes.;1
Ser imprevisível ao ponto de vir a minha casa à noite e ligar a dizer que está à espera à porta.;0
o treino até me fez bem, consegui descarregar a raiva que tinha dentro de mim finalmente;0
Diário Miguel Simões  is out! http://t.co/wkwXAOLvnq Stories via @bifeahcasa;1
nesse dia a minha turma chorou tanto, que os professores nem nos deram aulas, e deixaram-nos sair.;1
FALTAM 15 MINUTOS;1
E hoje que tenho imensas coisas pra fazer é que as dores de cabeça e de costas aparecem.;1
tenho saudades dele :(((;1
Pés gelados e preguiça para ir buscar meias quentinhas, porquê vida?;0
Estive quase quase quase a ter um bilhete.;0
Eish achei a frase perfeita para situação do mundo. Que fixe, obrigado oh Platão.;0
toda a hora a cantar as mesmas musicas, singles novos não ?;1
PT o xperia sp desapareceu do catálogo da vodafone de ontem para hoje . também já estava esgotado há um mês ou mais;0
@potatonator_  não percebi :o;1
@Tiago_NoStress  Já viste a nossa foto? :3;0
@artuuur espera lá que já te vou mostrar um video fofinho . não vais entender nada, mas mostra o telemovel .;1
Quer vender o nosso Plano de Saúde Dentária aos seus amigos e conhecidos? Saiba como! Contacte o 213510060!;1
Amo-te da maneira mais iguista  possível.;0
"RT @CF_PortyPT: Pablete e o nosso grande guitarrista Porty :) 
Awwww, fotaça, não?! http://t.co/gx6LwpFym1";1
acordar de 10 em 10min com pesadelos sobre walking dead não foi definitivamente o ponto alto do meu dia;0
a puta da minha stora de bio nao me deixa fazer o teste noutro dia estou tão fodida;1
@sofs_lagoo @margaridawii não tenho dinheiro, não me querem pagar?_?;0
ò papão vai-te embora, lá de cima do telhado, deixa dormir o menino, um soninho descansado. @ Odivelas http://t.co/OMccfXn5Wf;1
Também já se comia um Polvo à Lagareiro.;0
RT @Nelson_Andradee: Na minha foto do cartão de cidadão, parece que levei com 4 pedras no focinho;1
"RT @ESCS: Na @ESCS, de 8 a 10 de novembro: conferência ""O Regresso do Jornalismo"" (@RegJornalismo) • Mais info: http://t.co/RZaUIqux7r";1
lol este árbitro é um cocó;1
Sou tão boa irmã que só me lembrei agora e foi porque vi no facebook :-);0
#timbeta #globo Prefeito de Aimorés decreta estado de emergência administrativa https://t.co/0Z7GX9GBPM #OperacaoBetaLab #Sigodevolta;1
"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…";1
Gostava de fazer californianas;0
@GuilhermeTalefe Não acho que tenha sido isso que fez a diferença. O 1o golo por exemplo e estúpido e algumas coisas são mesmo por estupidez;1
adormecer com um amo-te,que mel;0
@georgzcorreia São horas para acordar !?!?;0
mas isso é tortura :c;1
Unicef: Novo tratamento antiretroviral permite evitar transmissão VIH durante gravidez http://t.co/N84TEXneMP;1
dependo demasiado das pessoas;1
se o paulo sousa não passar, deixo de ver o factor x;1
para a semana é a ultima semana de aulas e eu tenho teste de matematica , edf , e instrução militar;1
não sei as vezes não me consigo sentir bem comigo mesma;1
RT @Paloma_ninja: @pedromachado_23 Claro.....apoio a 100% se voltares a esse penteado! serio;0
@neessp ahaha nao sei... vao?? que notas ?;1
@Kitumbz hiey,vais me dar uma fatia?;1
"#ZePinto RT @MetalWeirdo: ""tem o melhor pernil assado que já comi em toda a minha vida.” // Pergunto-me se tem ementa vegetariana :)))";0
"""Trata bem de mim que eu bem de ti vou tratar""";1
Como assim o Tierry anda a tchillar aqui na zona;0
@coffeebreak_ falta o resto :(;1
RT @Seba_Pecas: Quando se quer estar mesmo com uma pessoa, faz-se tudo para estar com ela..;1
ele pelo chat tentava resolver as cenas , mas depois pessoalmente nunca o fazia ..;1
Minas Gerais recebe auxílio da Força Nacional do SUS para casos de febre amarela https://t.co/XS3cGpCkb8 #CanalSaude;0
O @hemominas contrata temporariamente profissionais para suas unidades no estado, hoje (24) e amanhã. Saiba mais: https://t.co/LtOTyUkXcA;0
RT @rubensg78: Triste por ter perdido, para sempre orgulhoso de ser Sporting. Obrigado Sporting.;1
I'm at ISEL - Instituto Superior de Engenharia de Lisboa (Lisboa, Portugal) http://t.co/fdkwdXQrJ0;0
RT @PE_Portugal: Dia Mundial da Luta Contra a Sida: Nós apoiamos a campanha da @UNAIDS por #zerodiscrimination. RT para apoiar http://t.co/…;1
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/UVUu3QLG9P;0
#facopartedapopulacao que quer que a virose mande todos os stores da ferreira para casa;1
@PedromCampelo po caralhooooo;1
@inesantosveiga nnc mais vi essa otaria;1
@GodMars vais ao AmadoraBD?;0
Tive 15.1 a macs *o* fiquei tão feliz que até abracei a minha melhor amiga kkkk;1
O stor diz q tou muito melhor desde q mudei de lugar;1
RT @Nelson_Andradee: #CoisasQuePrecisoUrgentemente Carta de condução;0
@mr_awsomeness se qiseres ajuda pede a alguem com uma grande fortunaa kkkk;0
Ultima tentativa: ACORDA OTARIA, AMANHA FAZES ANOS,VIDA LOKA,DAMN,:$,XUXU,PIKATCHU,LINDUXA,PIKENA,1 METRO,DESCOLORACAO, BDIA @acatiaefixe;1
@MarisaSofs com a minha voz magnifica obvio que vai ser;1
@ExcluidaForever  ohoho obrigada fofa;0
@beijonopescoco foi mm boa, vc foi?;0
"Quando a Joana é gay para mim pergunto sempre ""OMG JOANA ÉS TU???????????""";1
"""o pluto cagou-se"" a disney em português é incrível!";1
"RT @McMarlin_: Assistam @McPetMF Na Roda de Funk (Ao Vivo) Video HD : http://t.co/ur9TXveglG  @DalesteBR @MORENIIINHO_ Da um #RT .""";0
@HugoVargem junta pa la irmos . MESMO!;1
"RT @Nelson_Andradee: #MusicasAplicadasNaRotina 
- ""Vamos ter 4 testes por periodo caros alunos !""
- ""Grândolaaa Vila Moreeeena !""";1
Anda daí... estamos à tua espera!!! :) http://t.co/2jTtV0jMhO;1
Este Roberto quando era do Benfica até do meio-campo lhe marcavam golo. Hoje está farto de defender, fuck logic;1
O meu foi o melhor, own;0
RT @bacelar7: Da minha realidade tu nao sabes nem metade;1
Achei ofensivo ninguém achar o /fork interessante no Skype.;0
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/EL1F4XLAmu;0
Nao tenho que levar com o teu mau humor;1
Leonor Seixas: Adeus sol http://t.co/RMf7zMp5dw #spotmais;1
@davidscris @PensadorZarolho @BarrosoEU como UE já ñ consegue ser uma atracção é algo incrivel, e demonstra estado grave do projecto europeu;1
Pois, #MTVEMA Ariana Grande, damn http://t.co/JKxGXDI3C2;1
"[EVENTO MPL]
Se é um apaixonado da condução, não perca esta oportunidade! Um dia cheio de velocidade, adrenalina e... http://t.co/g7Uv01Rxos";0
"Que porreiro :3 
 http://t.co/TUWImrqq1L";1
hoje é dia de São Martinho anda tudo a comer castanhas à pala e a história do santo fala em fome... #SãoMartinho;1
@ritafirpereira isso era que filme de terror?;1
@iDavidRodrigues foi muito mau, mas quando meteram uma foto do Eusébio em vez da do Mandela foi pior ahah;1
PM apreende armas de fogo, munições e drogas em Juiz de Fora https://t.co/kyc1MHkDtL #TimBeta;0
Ai q crl, acordei cheia de dores :(((;1
vi uma cena num site e vieram-me as lagrimas;0
RT @Nelson_Andradee: #SeÉsDaMinhaTurma Sabes que os stores passam 90% da aula a mandar-nos calar;1
"É já amanhã o dia do Comércio Solidário. 
Aproveite para fazer as suas compras de Natal no Bairro de Alvalade.... http://t.co/oKvrO8uv88";1
http://t.co/3ajwqc4Qd9 AMO esta música :D;0
@RafaelM035 wut? quando? porquê? como? tu não me emprestas-te borracha nenhuma dude;0
São só duas horas, depois volto e como e durmo. Boa vida;0
@bancadadeleao fez.se história em Coimbra e no Andebol;0
17 Dez | MEGA WINTER FEST @ Urban Beach: A melhor festa deste Inverno esta a porta 8elas/12eles… http://t.co/qPQhzje4TD;1
@PMMG190 - Novos soldados da Polícia Militar se apresentam para empenho e ao Governador do Estado https://t.co/HOmrf8E8Vo;0
Até já São Paulo! #techno #brasilmini-tour #portugal #brasil @ Aeroporto de Lisboa (LIS) http://t.co/8KUGUkm1SZ;1
#ExcluidaDaSociedade porque não vejo walking dead nem nunca vi;1
@mjobros siiiiiiim, mas tbm queremos conhecer as terras germânicas!;1
RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv;1
a minha bebe tá doentinha ):;1
E lá vamos nós rumo aos oitavos de final #FCPorto;1
que frio :o;1
boa tardee;0
RT @duusales: #QuandoEraPuto pensava que a drogaria era um sítio onde se vendia droga;1
Operação contra furto e roubo é realizada em Patos de Minas https://t.co/TeQs3VqH6H;0
23:23 que chovam iPhones;0
RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT;1
@MarianaAlmeid6 de nadaaa amutt s2;0
“@CVerdadeiras: ACORDAR E JÁ OLHAR PRO CELULAR PRA VER SE TEM ALGUMA SMS::::::::: TÃO EU”;0
OE2014: Consulta pública sobre contrato de concessão da RTP já recebeu mais de 100 contributos:  http://t.co/qCabTpEnlU;0
RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv;1
"""Mas hoje eu não consigo, encontrar o sentido e tudo o que eu quero é poder enforcar o cupido""";1
Catching fire está IGUALLL mas tipo IGUAL ao livro, resumindo, está PERFEITOOOOO;0
RT @chateaufiesta: RT @Sebas61: Cada vez pior Paulo Portas, francamente. E não viram eles o guião http://t.co/97aa5gvKZT;1
@NSP25 entao quando puderes avisa-me sis xD;0
Nem quero;0
Europa: Oferta de emprego nas TIC estagnou http://t.co/TgqqD8rRYu;1
@JoanaaMF Pois... testes e nao so! No inverno é pessimo porque ta frio! e ainda temos pouquissimo tempo para nos arranjarmos;1
RT @Paloma_ninja: FACTO: ESTE HOMEM PASSA #XFactor;0
SE O GAJO DAS RASTAS FOR PARA CADA JURO QUE NUNCA MAIS VEJO ESTA PORCARIA.;1
@filipalfialho Ui que eu durmo tanto que todas as horas que o dia tem não me bastam;1
@AndreiiaFiwiipa amor preciso de falar cntg sobre amanha;0
"tou a ver bué d gente no fb a escrever ""cardoso"" kkkkkkkk";0
"Belo não é o gosto pessoal, é  todos os ""gostos pessoais"".  #redlips  💋💄 @ Lisas Hotspot http://t.co/wzoOn6x8oq";1
@CarinaLuisaa ó minha porca, eu tou sem mensageeeens ... liga me quando poderes sis s2;1
Cortei tanto o cabelo http://t.co/pLahs59eqT;1
RT @Nelson_Andradee: Sair de casa com este frio é a mesma coisa que sair do banho de manhã. Até danças o Harlem Shake;0
RT @LucianoAlvarez: Um Sporting em construção empatado na Luz 3-3 com o melhor Benfica dos últimos 40 anos;0
Exposições, caminhadas e oficinas animam férias no Museu de História Natural. Acesse e saiba como participar: https://t.co/uJch2kMQ6p;0
Acho que ouvi a minha momy , euee.;0
Polícia aumenta fiscalização para combater o tráfico de drogas na Rodovia Fernão Dias https://t.co/i7KUoE1rlG;0
opá ainda nem fiz as cenas das NUTS, estou mesmo à toa e tenho de despachar isto :(;1
@MartaCostaReis @ped_lr @joaovale e sou, ele é que não assume;1
se alguma vez descobrirem a passe do meu facebook nunca vão encontrar nada nas mensagens privadas, pq eu apago tudoooooo :);0
RT @duusales: Defendo a existência de uma greve todas as sextas-feiras, caem que nem mel;0
Gostava de ter a sorte dos outros.;0
Não gosto que entrem na casa de banho, quando estou a tomar banho. Quero ter o meu momento zen.;0
ás vezes sinto-me deslocada da sociedade.;1
@sandrixoliveira Ahahha na boa. Bom Dia querida.;0
RT @_Gulmour: O basquetebol faz-me falta, não sei, preciso do desporto para me distrair da vida.;0
"""AMOTE sem hífen para que nada nos separe"" AZEITE também nao leva hífen, e também nunca se vai separar de ti";1
"@raparigacerta amanha dou-te ;)";0
Vou finalmente me inscrever no ginasio!;0
não me apetece sair do sol :(;1
@flavioabgomes pelos vistos sou a única que se queixa;0
Segundo toda a gente quando eu uso um gorro fico parecido com um sem-abrigo. Creio que têm razão ahah http://t.co/aenvoBc8AW;1
@AnaMorgado9 ahaha a sério....... a sério é ericeira crl;0
Parece estúpido mas é verdade, faz mesmo falta ter alguém assim;1
o natal em que perdi o presepio;1
@iamExza é tão sexy que até me passo;0
Austin melhora rápido , é horrível ver-lhe assim tão mau :c ainda por cima ele ia começar a 1 tour dele ....  #PrayForAustin;1
Gorda feliz #lasttweet;1
bem o meu pai quer vir jogar para o computador, looool;0
@SaraaMacena 50kg não é nada! Vê mas é o meu último tweet! :P;0
RT @KikoisHot: o Harry Styles tá nas trends mas em minha casa que é bom é que não né;0
@pipaasb Siim! Tens o número? Ahah;0
ás 14:30 tenho de sair de casa,tenho 29 minutos para me arranjar fds;0
AGORA EU FIQUEI DOCE, DOCE, DOCEEEE;1
Caminhada artística leva obras por diversos pontos de Porto Alegre: Conhecido como Walking Gallery, evento foi... http://t.co/I9VlwFRpRA;1
podem nao acreditar,mas eu tenho o melhor amigo mais burro do universo.;1
RT @SICNoticias: Hayan faz mais de 1700 mortos nas Filipinas http://t.co/Ycu2ImhvkP;1
Adoro a Joaninha *.*;0
Faleceu Hugo Simões, treinador de Atletismo. Mais informações em... http://t.co/XqRxVyIM5X;1
RT @Nelson_Andradee: #SaudadesDeQuandoEu Gostava de ir à escola;0
"Extremamente picante ao inicio um minuto depois jé está doce!
Ou Seja os ""40minutes of freshness"" n existe. http://t.co/BjpVwREmzT";0
é a única solução que eu vejo;1
Vou almoçar lasanha de espinafres.;1
Caminhoneiro suspeito de forjar roubo de carga é preso em Araxá https://t.co/5IOHFBSv3N https://t.co/5Vk7PoIkJA;0
Já agora devem saber que sou o @Calhau9 o namorado mais fofo do mundo;0
@nigranjo bom diaa ihih s2;0
@IrisVentura97 bom dia mor eheh;0
"""uma grande lição para nós: os nossos sonhos cumprem-se quando nos envolvemos com os sonhos dos outros. Os nossos... http://t.co/Fr5zfNHFqq";1
RT @Dedecazz: @yasoufixe quero uma prenda p mim oh;1
RT @az8ona: Gosto do avatar quando está pequenino, mas quando o abro odeio-o.;0
RT @vidademigalhas: É totalmente irrealista nas novelas as mesas no pequeno almoço terem: fruta, bolos, sumos, pão etc, mas não haver ningu…;1
É ISTO CRL, FALAM BUE MAS NA NOSSA CASA A GENTE CALA-VOS! CARREGA BENFICA ❤️;1
RT @DiogoCarneiro28: É pedir muito? http://t.co/oNjMblWzAI;1
@sobreironias: valorize quem te valoriza. hoje em dia boas companhias estão cada vez mais raras.;0
@Anacarolinagds8 @Carolina6091485 opah que fofo parece mais novo;0
Novo iPad já este mês? - TVI24 http://t.co/6sewSwSiGW;0
"Stora: Fala-mos disso depois João
Eu: Depois quando? a stora hj vai ao face?";0
@thisgirliscold OH FILHA NÃO METESTE PONTO DE INTERROGAÇÃO AHAHAHAH;0
tou sem nada para fazer credo;1
"Quem é que ja viu o novo formato da Dance TV?
Opiniões?
Entretanto hoje já gravamos mais um, com o convidado... http://t.co/takATXbSGN";1
qero fazer as minhas tatuagens e os meus piercings rapido :oooo;1
RT @Labionce: @meeg_10 é verdade, tenho notado isso, ate comigo ele andaa, diz-lhe que tenho muitas saudades dele !;1
Economia: Vai o consumo privado voltar a puxar pela economia?  http://t.co/kRTG8PfJuP;1
@Nezy96 Já viste as fotos á saída do hotel, tá visto :/;1
porra ao poste, e depois o redes deles marca;0
omg mas tp eu n vou fzr pircing na lingua pq bue gente ja tem mas god é mm perfect! eu nao vou dizer qual vou fzr se nao tda a gente faz -.-;1
kkkkkkkkk tudo sem tts;0
@RitaListing Já encontrei informação decente sem ser na página 1 ou 2;0
#NomesQueVouDarAosMeusFilhos Urraca e Cosmin;0
não sejas vítima da tua própria vida;0
há uma agência funerária a caminho da minha casa. e não há nada mais assustador que olhar lá para dentro, aquilo ter uns papeis pretos +;0
Boa Noite a Todos!!! RT @c4ixinh4 @JoanaRSSousa @1911Camila @KatiraBento @isv5 @jallima @iPastelDeNata @anapazsousa @Don_Miguez;0
O Mundo tomou conhecimento, com comoção, do desaparecimento ao final do dia desta 5. ª feira de Nelson Mandela,... http://t.co/VUNgvir29Q;1
mas tipo agora preciso de arranjar o 96 e de comprar um 91;1
só me apetece ir para a cama e esquecer o dia de hoje;0
Este leitor de smart cards foi a coisa mais inutilmente fantástica que já adquiri;0
Hoje damos os parabéns ao nosso Miguel da sala Laranja. #CuriosaIdade #aniversários http://t.co/Kai4CnlpTl;1
RT @joaolipas97: Vejo todos os dias o teu twiitter.;0
A música The Fox (What Does the Fox Say?) dos  Ylvis é das músicas mais enervantes da história e não tem piada nenhuma...;1
RT @Manzarra: Os mariquinhas para dormir usam uma luz de presença, os valentes usam uma t-shirt de presença. http://t.co/T8V1zAgj0R;1
Gostei de um vídeo do @YouTube http://t.co/pY0j5iXx3S Trololo new verison 2012 HD [original];1
Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/cg3pJa9A5Z - SÓ COM AJUDA SERGIO MORO PRA RECEBER DE VOLTA?;1
@VascoVarao20 ahahahahahahah! Responsabilidade, eu???;0
Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/WBjehJ8v3W https://t.co/x9GrDB43x5;0
Esta tao frio que ate custa escrever mensagens...;0
*nos dias tipo que não têm aulas ou o crl não vão. Gente bem informada portanto;1
eu ainda te amo;0
Miley Cyrus: Ela fica bem http://t.co/b0IKRZmzPl #spotmais;1
4000 Flyers A5_Doce Larica em Campo de Ourique http://t.co/RtaOaz5eA7;1
@mininusudju linha de sintra, massamá;1
Eu sei que ainda gostas dele.;1
RT @Silvio_MKT: Fernando Pimentel PISA e COSPE em cima dos mineiros, é impressionante a cara de pau desse sujeito.https://t.co/MSqSlDMRAr;1
Reza a lenda que a gente nasceu para ser feliz mas no fundo não passa de um mito!;1
RT @juca_kidrauhl: MEU ORGULHO,MEU BIEBER,MEU AMOR,MINHA PAIXAO,FDS AMO-O TANTO CRL  #MTVMA #EMAzing JUSTIN BIEBER;0
Cadela de Michelle Obama derruba criança em festa de Natal na Casa Branca: Durante a inauguração oficial da de... http://t.co/3PuQLjBBux;1
A matemática espera-me. Tenho que estudar;1
RT @Dids_md: #EuSouDoTempo em que no twitter sexta-feira era sinónimo de tl cheia de #FF;1
A baixa de Lisboa e dos melhores sitios para se ir, adoro;0
@PMMG190 - Menor preso após furto a residência em Oliveira https://t.co/18s2GNMg2R;0
@hugoparrinhaa amanhã vemos quem é o homossexual;1
RT @fabionaoseique: Ai caralho, agora apreceu a Lea e estou chorar tipo rio Tejo ou assim.;0
"@LuciaFonseca Está quase querida!!! E para a semana estás cá!! E eu com tanto para te contar! &lt;3";0
Nao gosto muito da voz da rapariga #XFactor;1
@captomente @FilipaDeLima mas podem usar o http://t.co/ItrNExz4zU para converter :);1
Nunca vi este gajo, e do caralho #FactorX;1
lol, ai és fixe porque tens um tumblr triste como toda a gente lel, k;0
Publiquei uma foto nova no Facebook http://t.co/MzLeu8WI4H;1
Não tive aulas á tarde por isso passei a tarde toda a dormir;1
#np Ninguém Tropeça Nos Dias - Linda Martini;0
E disse que eu era maluquinha ahah não a compreendo #Lt;1
@bibimendesp tar em casa bate mais kk;1
' Mas está difícil , mas está difícil.. ';1
Curto bué de ouvir SoMo;0
@RickysAlmeida só desce. Por isso é que as estão a vender.;1
Como usar tartan, esta estação? Dividimos o xadrez por quatro estilos diferentes e fizemos uma sugestão de peças... http://t.co/d0Ta3kpUtD;1
RT @dearcattie: quando vou às aulas: nada // quando falto: tsunamis, bombas na escola, stores atiram com cadeiras a alunos, 4ª guerra mundi…;1
Preciso dos phones e do calendário dos chocolates;0
RT @Nelson_Andradee: Positivas a matemática? Nem sei o que isso é;1
Aprendi a ser assim, para me proteger;1
Começa a fala Lurdes Santos.  Aborda o tema de conflitos nas organizações.;1
as pessoas insistem em ser más... porquê;0
falo mal do benfica // perco seguidores;1
Governo anuncia aumento do policiamento em Belo Horizonte - Gerais - Estado de Minas https://t.co/J7QOKtGyqd;0
Esou cheia de fome... mas é aquela preguiça de levantar;1
"RT @edmilsonpapo10: Após decretar falência do Estado de Minas, Pimentel tá comprando mais 2 helicópteros...
Teremos mtos feriados em 2017..…";1
Agora puseste-me a música na cabeça ..;0
RT @duusales: Professores a tirar dúvidas, sempre: http://t.co/meRg7CNRkv;1
Mas estamos a cumpri-la mas ambas já estivemos perto de não cumprir mas fomos fortes ahahah;0
VAI COMEÇAR #MTVEMA;1
Vou jantar , beijos amores;0
E o Patrício piu, e o Patrício piu, e o Patrício piu...;0
@MarihLuiz Sim ja falta pouquinho... queroo FÉRIASSSS! obrigada :);0
A Demi foi ao Mexico e anunciou 2 concertos lé em Maio, está no Brasil provavelmente fará o mesmo, espero que ela tb venha cá!;0
Teste amanha -_-;0
@retorta a grande diferença de preço?!;0
Vou sair, até logo.;1
"""tenho medo?"" ""de que amor?"" ""te perder"" #eulindaaderreter";1
ai mas eu quero ir ao concerto da atchim;0
@TheeGilP tu conheces uma rapariga da minha turma!;0
Não tenho tempo para o twitter agora, tenho sempre alguma coisa de importante para fazer;1
adeus;1
Música acalma-me imenso.;0
"olhem vou fazer a minha versão da música da ary e do c4 pedro ""pensa bem""";1
@MartaGuinott Prometo nao parar, nesta buscar pela sabedoria sobre biologia! :');0
"""Mas tu também tás como?!"", adoro esta frase e nem sei porque lil";0
o melhor derby q eu já vi parabens as 2 equipas,pena q os arbritos mesmo sendo agr profissionais n estiveram a... http://t.co/l6PBJ0gxKs;1
bom dia;0
É pena ser sozinho C . Bem podias vir fazer cafuné até eu adormecer;0
boa tarde pra vcs;0
"ouvir musica nas aulas &gt;";0
"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…";1
@pamiitins deixa isto passa;0
Finalmente cheguei a casa;0
Nunca tive namorado e sinceramente, i don't give a fuck. Tenho muito tempo para isso;1
@brunafilipam tão vai p skype crl;0
@PMMG190 - PM apreende menor com drogas em Boa Esperança https://t.co/r3Zs1rtQBo;0
- tenho medo de perde-la;1
Comida com dentes escavacados não aprecio @Wonderm00n: Pessoas que trabalham em sítios onde se vende/serve comida com dentes escavacados.;0
Tenho de partilhar com vocês, GOLOOOO OUTRA VEZ!;0
Tenho fome, muita fome;1
@psstBeatriz tan linda essa música;0
@miguac agulhas;1
RT @TwitPortugal: RT @jsantanalopes: Os 10 lugares abandonados mais maravilhosos de Portugal http://t.co/w7QFv8Zh5Z;1
Ontem ficamos pai 30 min a rir com o riso do henriques;0
Bem acho que vou dar uma voltinha ao vdg :)) estudo mais logo ahah;0
estou chocada;1
mais um fim de semana que não faço nada da escola.;0
"C. C. Continente de Loures conta com novo Espaço Negócios &amp; Emprego http://t.co/b7zNlVtA2g";1
"RT @mrs_bieberpm: ontem foi noite de expulsões na casa da maria ahaha, ""ELA NAO ANDA , ELA DESFILA"" AHAHAH amei";1
RT @oluistaparvo: Há um bom tempo que não sinto ciúmes, será que sou insensível ?;0
"Há 60 anos foi assim!

(Vogue, Outubro 1953) http://t.co/h244Ab7TN4";0
Final do jogo dos quartos de final do 3º escalão com vitória para a equipa dos Camponeses por 5 bolas a 1 diante da equipa do Sabugo.;0
Processo de designação de professores estaduais em Minas será feito pela internet https://t.co/3cVCxoBh1q https://t.co/MXyQFhvQdW;0
boraaa @innees22 , só preciso de saber onde e quando é;0
"RT @wouldlet: cara eu já disso como você é muito bonita? pq se nao, cra vc é &lt;3 @dreamyby1D";1
eu nao consigo andar com a iara na rua, fico a rir tipo uma maluca.;1
Foda-se uma pessoa não consegue fazer um caralho no filho da puta do pc sem que o cabrão de merda crashe a cada 10 minutos. Cona da tia!!!;1
REDE ALPHA TV | O Mundo das Novelas: SOL DE INVERNO | Episódio 021 - 07/10/2013 (SIC - ... http://t.co/zj6e9kD1Vt;0
Porque contigo do meu lado parece que tudo fica mais facil :);0
@AdriianaMarques http://t.co/VSRBPhMhrC here! não diz muito, mas confirma o que ele disse!;1
Vou tentar ir logo a noite. Tenho teste amanha mas idc. Quero ver a minha avo.;1
@ruimoura Há teorias contraditórias. @isacosta;0
@bleeedit Mas curtes or? Aw, que paneleiro do caralho.;1
Tou toda arrepiada...e nao tenho friooo! Dafuck;1
Público:“A Internet pode ajudar o jornalismo a ser mais profundo e mais sério” http://t.co/gIEErt4Ede;0
vem cá tudo em março ou quê;1
RT @vemprarua: Arroz de terceira!     BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/SZtiWxZtKt;1
"Pois é meus amigos..
https://t.co/qmBr22SaUS";1
Uma meia GIGANTE na lareira... lá lá lá lá lá... 10Horinhas... lá lá lá lá lá... http://t.co/3rERJ3TWmV;1
@omalestafeito para o ano há mais;0
@Madalena130 boa , agr tens o tt em privado e agr nao da p te dar RT ):;0
RT @PandaGasparDamn: Este frio só pede filmes, lareira e tu ao meu lado.;1
Amanhã é um grande dia!!;0
